deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.25212550;10.82648039;0.00035057;0.00319920;0.31689551;0.00017342;-0.00121764;0.00404387 
0.24539495;11.07187533;0.00029104;0.00310745;0.31691855;-0.00141571;-0.00038802;-0.00056960 
0.24989295;11.32176828;0.00035513;0.00309669;0.31697264;-0.00049934;-0.00083148;0.00145006 
0.25509810;11.57686639;0.00031210;0.00302504;0.31692579;0.00019809;-0.00037436;0.00090723 
0.24996662;11.82683301;0.00035181;0.00301950;0.31695133;-0.00028640;-0.00051599;-0.00070638 
0.24530053;12.07213354;0.00036498;0.00300328;0.31708559;0.00051408;-0.00196485;0.00226248 
0.24950790;12.32164145;0.00040133;0.00299620;0.31710884;0.00059135;-0.00039437;-0.00193299 
0.26018548;12.58182693;0.00047168;0.00296073;0.31716815;0.00115372;-0.00118842;0.00235314 
0.24318695;12.82501388;0.00051675;0.00294306;0.31716526;0.00057344;-0.00086641;0.00161475 
0.24668097;13.07169485;0.00049834;0.00295433;0.31707832;0.00017084;-0.00103689;0.00014485 
0.25192142;13.32361627;0.00044443;0.00295930;0.31722161;-0.00051672;-0.00076279;0.00111060 
0.24755812;13.57117438;0.00040225;0.00297378;0.31715488;0.00021021;-0.00056164;-0.00084561 
0.25726867;13.82844305;0.00037526;0.00299609;0.31714386;0.00010322;-0.00114875;-0.00231340 
0.24538946;14.07383251;0.00035946;0.00293238;0.31720918;-0.00001246;0.00038499;0.00018884 
0.25480008;14.32863259;0.00038385;0.00291736;0.31731486;-0.00069932;-0.00033530;0.00166123 
0.24297142;14.57160401;0.00038204;0.00293691;0.31721103;0.00053166;-0.00141163;-0.00201741 
0.25716639;14.82877040;0.00036414;0.00294614;0.31730211;0.00011686;0.00051680;0.00136822 
0.24331665;15.07208705;0.00039524;0.00298816;0.31719762;-0.00010254;0.00059023;-0.00074915 
0.25149345;15.32358050;0.00044926;0.00296660;0.31734040;0.00002436;-0.00127828;-0.00137140 
0.25063562;15.57421613;0.00036062;0.00292510;0.31733254;-0.00162494;-0.00238814;-0.00034692 
0.25151849;15.82573462;0.00040355;0.00295553;0.31732628;0.00003667;0.00007705;0.00031097 
0.24784875;16.07358336;0.00039757;0.00295745;0.31734958;0.00013188;0.00098906;0.00136409 
0.25195575;16.32553911;0.00040914;0.00293469;0.31731316;0.00045571;-0.00111026;0.00003294 
0.24672508;16.57226419;0.00037519;0.00298775;0.31736892;0.00013838;-0.00055139;-0.00117927 
0.24889565;16.82115984;0.00039842;0.00303400;0.31746536;0.00053954;0.00056696;0.00284632 
0.25501966;17.07617950;0.00034109;0.00303726;0.31750053;-0.00115599;-0.00013952;-0.00247999 
0.24981070;17.32599020;0.00036388;0.00307091;0.31756654;-0.00040373;-0.00097273;0.00059658 
0.26026726;17.58625746;0.00036384;0.00314661;0.31756741;-0.00078407;-0.00014467;0.00052121 
0.23473573;17.82099319;0.00038535;0.00312505;0.31756413;-0.00040914;0.00115260;-0.00281964 
0.25225902;18.07325220;0.00046648;0.00313407;0.31760842;0.00102059;-0.00060198;0.00319162 
0.26532888;18.33858109;0.00051267;0.00316374;0.31756172;0.00026105;-0.00035827;0.00075923 
0.23729873;18.57587981;0.00051528;0.00314546;0.31759271;0.00108069;0.00035717;0.00231058 
0.24918199;18.82506180;0.00052955;0.00313027;0.31757516;-0.00046497;-0.00055933;-0.00034945 
0.24888301;19.07394481;0.00055293;0.00322355;0.31761530;0.00065139;-0.00008989;0.00196613 
0.25345683;19.32740164;0.00051515;0.00325526;0.31777015;0.00130398;-0.00089234;0.00839850 
0.24856663;19.57596827;0.00048196;0.00322699;0.31769431;0.00095794;0.00007632;-0.00033401 
0.25254035;19.82850862;0.00052090;0.00316949;0.31775832;0.00062433;-0.00077185;0.00194374 
0.24350500;20.07201362;0.00051814;0.00322476;0.31774357;0.00113128;-0.00100090;0.00144943 
0.25163150;20.32364511;0.00050875;0.00324191;0.31774944;0.00128633;-0.00004513;0.00045370 
0.26005077;20.58369589;0.00052098;0.00327007;0.31774294;-0.00039077;0.00015236;0.00120818 
0.26367521;20.84737110;0.00044688;0.00323443;0.31772685;-0.00077539;-0.00066671;-0.00094267 
0.24884558;21.09621668;0.00038606;0.00315534;0.31775618;0.00007430;-0.00113990;0.00350584 
0.24268556;21.33890224;0.00035603;0.00323025;0.31780180;0.00008006;0.00082756;-0.00257932 
0.58464193;21.92354417;0.00032136;0.00317549;0.31781781;-0.00082896;-0.00036300;0.00230741 
0.55340695;22.47695112;0.00035049;0.00321928;0.31787574;0.00001346;-0.00023375;0.00425216 
0.32729340;22.80424452;0.00032629;0.00318229;0.31786549;-0.00043297;-0.00085843;-0.00071576 
0.35250568;23.15675020;0.00029141;0.00317163;0.31793311;0.00022518;-0.00114798;0.00193543 
0.36864495;23.52539515;0.00030783;0.00324677;0.31795186;-0.00013734;0.00188966;0.00188204 
0.43055868;23.95595384;0.00029884;0.00327042;0.31792429;-0.00001392;0.00163426;-0.00020407 
0.36450815;24.32046199;0.00029156;0.00323504;0.31798297;-0.00018518;-0.00066891;0.00093864 
0.28824687;24.60870886;0.00027203;0.00327422;0.31795615;0.00015200;-0.00014703;-0.00133771 
0.39381361;25.00252247;0.00029941;0.00336033;0.31790447;-0.00020394;0.00105647;-0.00060431 
0.44828033;25.45080280;0.00029932;0.00341506;0.31797054;-0.00039608;0.00104609;-0.00020701 
0.52710962;25.97791243;0.00029473;0.00336211;0.31803825;-0.00073913;0.00049075;-0.00132165 
0.53798795;26.51590037;0.00036519;0.00336394;0.31802729;-0.00018578;0.00118853;-0.00260286 
0.37747025;26.89337063;0.00037123;0.00336916;0.31807187;-0.00046757;-0.00034336;0.00117538 
0.30587029;27.19924092;0.00033838;0.00331577;0.31798491;0.00014694;-0.00027354;-0.00173577 
0.31041360;27.50965452;0.00031400;0.00332490;0.31807277;0.00000022;-0.00099403;0.00091840 
0.39081168;27.90046620;0.00035266;0.00325184;0.31808135;0.00005940;-0.00106382;0.00389577 
0.45203829;28.35250449;0.00030341;0.00325529;0.31807882;-0.00026266;-0.00451423;-0.00242491 
0.41603994;28.76854444;0.00032381;0.00330162;0.31815755;-0.00030743;-0.00018879;0.00473162 
0.42164326;29.19018769;0.00028804;0.00331314;0.31805667;-0.00066778;0.00019541;-0.00494600 
0.38588309;29.57607079;0.00021950;0.00331789;0.31809288;-0.00052372;-0.00001517;0.00041859 
0.47262096;30.04869175;0.00019104;0.00332891;0.31809285;-0.00006230;-0.00105753;-0.00028233 
0.40091443;30.44960618;0.00014726;0.00333805;0.31805533;-0.00020319;-0.00162461;-0.00228318 
0.43129110;30.88089728;0.00010433;0.00332889;0.31811339;-0.00063050;0.00028763;0.00021681 
0.43651628;31.31741357;0.00012340;0.00330707;0.31807959;0.00096070;0.00048688;-0.00084166 
0.44783425;31.76524782;0.00015846;0.00332779;0.31809399;-0.00001683;-0.00036278;-0.00235257 
0.46724844;32.23249626;0.00015597;0.00337034;0.31807885;0.00021957;-0.00102414;-0.00121532 
0.43151402;32.66401029;0.00015588;0.00339008;0.31812358;0.00054961;-0.00094026;0.00240041 
0.42117620;33.08518648;0.00013903;0.00342704;0.31813398;0.00177979;-0.00159766;0.00198427 
0.46720767;33.55239415;0.00007850;0.00346623;0.31803215;0.00023552;0.00172290;0.00117713 
0.37552309;33.92791724;0.00006259;0.00347112;0.31807378;-0.00097757;-0.00002056;0.00029668 
0.40578556;34.33370280;0.00003619;0.00345937;0.31803000;-0.00201300;0.00108088;-0.00076999 
0.44139123;34.77509403;0.00005353;0.00343945;0.31799766;-0.00045453;0.00184875;-0.00172605 
0.50825143;35.28334546;0.00009662;0.00350520;0.31801829;-0.00022258;0.00044441;-0.00110068 
0.37579823;35.65914369;0.00010714;0.00354170;0.31801870;-0.00051139;-0.00115702;0.00252189 
0.35033298;36.00947666;0.00007800;0.00354769;0.31801918;-0.00027008;-0.00009917;-0.00065268 
0.40653658;36.41601324;0.00008333;0.00353013;0.31803703;-0.00004909;-0.00182814;-0.00118036 
0.34050155;36.75651479;0.00007628;0.00358460;0.31801158;-0.00061324;-0.00003776;-0.00281663 
0.36562037;37.12213516;0.00008586;0.00365567;0.31805986;0.00024422;-0.00014902;0.00135961 
0.37061715;37.49275231;0.00012280;0.00370948;0.31806755;0.00031136;0.00007601;0.00027377 
0.39085555;37.88360786;0.00012487;0.00368386;0.31809855;-0.00084887;-0.00095554;0.00005095 
0.39624357;38.27985144;0.00013448;0.00367988;0.31813550;0.00017904;-0.00001374;-0.00044505 
0.38064528;38.66049671;0.00012473;0.00372434;0.31807014;-0.00022426;-0.00097433;-0.00202083 
0.40595770;39.06645441;0.00015512;0.00372231;0.31806561;0.00067206;0.00009442;0.00169945 
0.34512424;39.41157866;0.00016244;0.00375537;0.31826809;-0.00002686;-0.00052809;0.00308912 
0.48315716;39.89473581;0.00018442;0.00376877;0.31823784;0.00115607;-0.00033179;0.00115597 
0.47275639;40.36749220;0.00019180;0.00375747;0.31832537;0.00020939;-0.00034712;0.00108127 
0.43705869;40.80455089;0.00018622;0.00382270;0.31825405;0.00075266;0.00114186;-0.00078571 
0.45275307;41.25730395;0.00020430;0.00385559;0.31839076;-0.00039012;0.00027628;-0.00135933 
0.41256618;41.66987014;0.00023428;0.00392374;0.31829512;0.00059215;0.00002007;0.00240625 
0.41177964;42.08164978;0.00022697;0.00390055;0.31837970;0.00014610;0.00014563;0.00135786 
0.41187382;42.49352360;0.00018793;0.00391531;0.31832764;-0.00034114;-0.00006884;0.00173338 
0.45227790;42.94580150;0.00016312;0.00392797;0.31838456;-0.00014615;-0.00021940;0.00165551 
0.51391315;43.45971465;0.00012253;0.00392026;0.31840545;0.00047066;-0.00036805;0.00301038 
0.44245338;43.90216804;0.00008429;0.00397394;0.31829688;-0.00015401;0.00035852;0.00073856 
0.39664459;44.29881263;0.00000811;0.00402635;0.31835616;0.00032408;0.00008115;-0.00000032 
0.43700838;44.73582101;-0.00000639;0.00404295;0.31835940;0.00026235;0.00014244;0.00157601 
0.42711663;45.16293764;-0.00006249;0.00404800;0.31836036;-0.00071043;-0.00041252;-0.00063489 
0.29970169;45.46263933;0.00000498;0.00406425;0.31838530;-0.00054068;-0.00039059;-0.00088777 
0.32484031;45.78747964;-0.00005926;0.00410677;0.31833777;0.00054924;-0.00016502;0.00288651 
0.36557913;46.15305877;-0.00009780;0.00408451;0.31834322;-0.00103847;-0.00009768;-0.00424305 
0.36096406;46.51402283;-0.00010610;0.00418908;0.31837356;-0.00014612;0.00083970;0.00141173 
0.43646264;46.95048547;-0.00012954;0.00414549;0.31824568;-0.00293485;-0.00212427;-0.01317973 
0.39388180;47.34436727;-0.00009144;0.00420601;0.31833723;-0.00105912;0.00094133;-0.00078191 
0.00519776;47.34956503;-0.00001366;0.00418272;0.31827554;-0.00045142;-0.00056239;-0.00324672 
0.00524807;47.35481310;-0.00006499;0.00416834;0.31836900;-0.00095752;0.00048790;-0.00051249 
0.00486755;47.35968065;-0.00008800;0.00416475;0.31833848;-0.00109355;0.00020304;-0.00117568 
0.00482464;47.36450529;-0.00012956;0.00419374;0.31837484;-0.00044641;0.00082643;-0.00096203 
0.22323346;47.58773875;-0.00013144;0.00427443;0.31832924;-0.00289043;0.00278416;-0.00185143 
0.29997110;47.88770986;-0.00009037;0.00431228;0.31828710;0.00095424;0.00063568;0.00187425 
0.42641973;48.31412959;-0.00018771;0.00434318;0.31821144;-0.00071537;0.00040281;-0.00397495 
0.36536169;48.67949128;-0.00016801;0.00435048;0.31824279;0.00011318;0.00035963;0.00155303 
0.37550545;49.05499673;-0.00019395;0.00429134;0.31833869;-0.00006065;-0.00258535;0.00037295 
0.31565833;49.37065506;-0.00021669;0.00424614;0.31831568;0.00018888;-0.00139281;0.00381749 
0.31039476;49.68104982;-0.00024442;0.00428128;0.31828341;-0.00086713;-0.00056013;-0.00202183 
0.25545692;49.93650675;-0.00022171;0.00442303;0.31841362;0.00006642;0.00079325;0.00392529 
0.28602338;50.22253013;-0.00017070;0.00455267;0.31833228;0.00005072;0.00080659;0.00377953 
0.35174012;50.57427025;-0.00023625;0.00455421;0.31838384;0.00029183;-0.00143650;-0.00630161 
0.24501824;50.81928849;-0.00026967;0.00447298;0.31836021;0.00040198;-0.00000442;0.00431415 
0.26521611;51.08450460;-0.00033089;0.00443389;0.31828687;0.00026010;-0.00062133;-0.00110925 
0.39936852;51.48387313;-0.00031999;0.00444462;0.31830931;0.00057756;-0.00043476;0.00023570 
0.36720252;51.85107565;-0.00029853;0.00445090;0.31835657;0.00067719;-0.00125527;-0.00155452 
0.29578137;52.14685702;-0.00033354;0.00448308;0.31841880;-0.00111313;0.00015909;0.00192597 
0.32585406;52.47271109;-0.00037679;0.00448284;0.31838217;-0.00121314;-0.00008650;0.00162849 
0.30623364;52.77894473;-0.00033230;0.00459794;0.31847784;0.00026850;-0.00041596;0.00144473 
0.37761521;53.15655994;-0.00031858;0.00463456;0.31842333;-0.00147914;-0.00071804;-0.00020380 
0.30579185;53.46235180;-0.00028856;0.00467847;0.31842664;0.00029251;0.00235195;0.00255132 
0.30580449;53.76815629;-0.00029155;0.00466228;0.31840506;-0.00062351;-0.00103344;-0.00516554 
0.33600426;54.10416055;-0.00026356;0.00465443;0.31848276;0.00003064;-0.00163426;0.00187168 
0.20953679;54.31369734;-0.00023918;0.00465937;0.31839448;0.00028320;-0.00232030;-0.00142644 
0.03038669;54.34408402;-0.00027474;0.00466595;0.31848541;-0.00052885;-0.00018300;0.00096976 
0.12700438;54.47108841;-0.00019871;0.00451171;0.31846070;0.00005832;-0.00172031;0.00208090 
0.00484157;54.47592998;-0.00020326;0.00445284;0.31851265;0.00004777;-0.00028803;0.00401117 
0.12256002;54.59849000;-0.00016477;0.00440280;0.31842506;-0.00033486;-0.00015463;-0.00063773 
0.15264201;54.75113201;-0.00016580;0.00440579;0.31843507;-0.00071319;-0.00028820;0.00055903 
0.22881532;54.97994733;-0.00015306;0.00435747;0.31838042;-0.00088095;0.00054465;-0.00152141 
0.52310014;55.50304747;-0.00014784;0.00436100;0.31847331;-0.00032609;0.00136340;-0.00121797 
0.44213533;55.94518280;-0.00005550;0.00431889;0.31838229;0.00036647;0.00029525;0.00312627 
0.48811746;56.43330026;-0.00000342;0.00427286;0.31843409;-0.00090076;0.00122614;-0.00121554 
0.38610148;56.81940174;0.00004808;0.00424750;0.31845149;0.00022072;-0.00036638;0.00124495 
0.28955245;57.10895419;0.00009267;0.00421373;0.31843933;0.00076682;-0.00063178;0.00150064 
0.33568692;57.44464111;0.00004162;0.00419249;0.31844759;0.00010808;-0.00041846;0.00050279 
0.32493949;57.76958060;0.00004627;0.00415388;0.31844676;0.00101645;-0.00079567;0.00298725 
0.49758554;58.26716614;0.00009420;0.00418255;0.31842282;-0.00002483;-0.00047569;-0.00233035 
0.45163107;58.71879721;0.00016449;0.00392471;0.31841096;0.00063374;-0.00238958;-0.00283960 
0.39207029;59.11086750;0.00016661;0.00386137;0.31843862;0.00140033;-0.00196791;0.00471819 
0.30472469;59.41559219;0.00014528;0.00381513;0.31847003;0.00060815;0.00081701;0.00310228 
0.24885416;59.66444635;0.00020798;0.00377610;0.31846160;-0.00010744;0.00048998;0.00116404 
0.28449368;59.94894004;0.00024327;0.00372477;0.31847727;0.00086945;-0.00033227;0.00241237 
0.26948977;60.21842980;0.00028769;0.00372487;0.31841999;0.00092970;0.00035408;0.00042887 
0.31484675;60.53327656;0.00027619;0.00372036;0.31844035;0.00006354;-0.00048199;0.00219129 
0.29953313;60.83280969;0.00025919;0.00366665;0.31847793;-0.00017638;-0.00105039;-0.00119605 
0.41109943;61.24390912;0.00030199;0.00369979;0.31844288;-0.00047761;0.00063909;-0.00063674 
0.40162897;61.64553809;0.00038045;0.00371999;0.31855276;0.00052238;-0.00019914;0.00465510 
0.33024263;61.97578073;0.00041613;0.00365115;0.31847715;0.00027157;-0.00250839;-0.00055162 
0.39587879;62.37165952;0.00041245;0.00364742;0.31846577;-0.00054498;-0.00112824;-0.00270859 
0.33514953;62.70680904;0.00042482;0.00369164;0.31851512;-0.00050008;-0.00023058;-0.00019054 
0.38622475;63.09303379;0.00027479;0.00368466;0.31841344;-0.01592164;0.00646987;-0.00472936 
0.37570643;63.46874022;0.00038765;0.00372669;0.31840152;0.00263068;-0.00250266;0.00383285 
0.33497262;63.80371284;0.00035161;0.00368498;0.31831929;0.00063477;-0.00154456;-0.00689581 
0.35026169;64.15397453;0.00040057;0.00362843;0.31849796;0.00070238;-0.00052207;0.00158962 
0.33039284;64.48436737;0.00041161;0.00370447;0.31846121;0.00071114;-0.00101488;0.00347758 
0.40115762;64.88552499;0.00034281;0.00367612;0.31839177;-0.00013828;0.00067076;0.00349021 
0.38618946;65.27171445;0.00037930;0.00370096;0.31860089;0.00035673;0.00005463;0.00603110 
0.35549927;65.62721372;0.00024346;0.00367014;0.31833985;-0.00259072;-0.00024732;-0.00500633 
0.34552169;65.97273540;0.00028445;0.00369446;0.31840268;-0.00079773;0.00085090;0.00061494 
0.37617612;66.34891152;0.00026314;0.00366096;0.31847516;-0.00113221;-0.00052877;0.00379164 
0.46724916;66.81616068;0.00022013;0.00359079;0.31840673;0.00037003;-0.00161121;0.00044008 
0.28507066;67.10123134;0.00021849;0.00363862;0.31837538;0.00057747;-0.00052178;0.00056854 
0.33150697;67.43273830;0.00021988;0.00369544;0.31841019;0.00022906;0.00096210;0.00077893 
0.26015949;67.69289780;0.00028577;0.00369198;0.31845048;0.00127485;-0.00027194;0.00124188 
0.28032446;67.97322226;0.00022732;0.00373517;0.31847042;0.00009680;-0.00023820;-0.00192933 
0.26550913;68.23873138;0.00017324;0.00374975;0.31843075;-0.00121480;-0.00038300;0.00231940 
0.30082965;68.53956103;0.00016315;0.00380464;0.31834915;0.00079771;0.00026633;0.00234634 
0.30113602;68.84069705;0.00014493;0.00375775;0.31811610;0.00045727;0.00043977;-0.00498836 
0.30560827;69.14630532;0.00012607;0.00383369;0.31813014;-0.00034930;0.00039555;-0.00017462 
0.28558683;69.43189216;0.00014432;0.00391167;0.31826648;-0.00077216;0.00016549;0.00265441 
0.29077125;69.72266340;0.00012351;0.00390524;0.31818226;0.00086458;-0.00073657;0.00193537 
0.32628584;70.04894924;0.00008195;0.00399532;0.31819513;-0.00043142;-0.00022270;-0.00094608 
0.26018834;70.30913758;0.00008909;0.00395017;0.31804231;0.00056720;-0.00144787;-0.00576810 
0.24499440;70.55413198;0.00012856;0.00396223;0.31808773;-0.00045086;0.00018440;-0.00057957 
0.29596686;70.85009885;0.00019435;0.00391563;0.31805676;0.00046609;-0.00094631;0.00096877 
0.31680822;71.16690707;0.00019826;0.00396060;0.31799397;0.00008994;-0.00087330;-0.00274862 
0.27152252;71.43842959;0.00025423;0.00400288;0.31807807;0.00010228;0.00012033;-0.00106486 
0.27636456;71.71479416;0.00019620;0.00405870;0.31803304;-0.00053060;0.00072100;-0.00114115 
0.29729915;72.01209331;0.00015513;0.00411673;0.31801984;-0.00114304;-0.00048096;0.00092575 
0.26094007;72.27303338;0.00018529;0.00412665;0.31795931;0.00005081;-0.00277413;-0.00038997 
0.26629686;72.53933024;0.00017254;0.00421382;0.31796500;0.00068314;0.00050683;0.00098582 
0.26614952;72.80547976;0.00017302;0.00425897;0.31809577;0.00008526;-0.00016919;-0.00042609 
0.29714751;73.10262728;0.00021825;0.00434615;0.31805429;0.00014564;-0.00052629;-0.00081901 
0.27114105;73.37376833;0.00020220;0.00441549;0.31810489;0.00026760;0.00055943;0.00502234 
0.27607059;73.64983892;0.00019085;0.00444071;0.31784156;0.00090577;-0.00114591;-0.00130003 
0.26088309;73.91072202;0.00015512;0.00451554;0.31809977;-0.00265525;-0.00138924;-0.00415581 
0.26631403;74.17703605;0.00010728;0.00453019;0.31809452;0.00083919;-0.00093976;0.00538372 
0.25069308;74.42772913;0.00013690;0.00467509;0.31804869;-0.00130679;0.00158097;-0.00272069 
0.27119756;74.69892669;0.00006402;0.00465136;0.31806695;-0.00115320;-0.00022268;0.00291867 
0.13927889;74.83820558;-0.00001064;0.00469628;0.31802225;-0.00035803;0.00014446;0.00000786 
0.37647438;75.21467996;-0.00007151;0.00474959;0.31796229;-0.00050854;-0.00023031;-0.00060213 
0.10687971;75.32155967;-0.00012772;0.00474329;0.31796822;-0.00196853;0.00029507;-0.00333042 
0.41677046;75.73833013;-0.00014060;0.00472319;0.31800362;0.00033216;-0.00056717;0.00035490 
0.40191841;76.14024854;-0.00015969;0.00472970;0.31796411;-0.00005177;0.00057004;0.00032090 
0.46327806;76.60352659;-0.00018015;0.00479502;0.31802395;-0.00098917;0.00027966;0.00046654 
0.43410850;77.03763509;-0.00017164;0.00482884;0.31794605;-0.00032341;0.00110722;0.00091494 
0.41208673;77.44972181;-0.00019759;0.00481188;0.31783074;-0.00080829;-0.00099419;-0.00400646 
0.40672517;77.85644698;-0.00021867;0.00481211;0.31796154;-0.00101750;-0.00078355;-0.00028741 
0.40700436;78.26345134;-0.00028654;0.00481343;0.31800097;0.00011160;-0.00049516;-0.00107675 
0.41669488;78.68014622;-0.00032165;0.00478876;0.31791785;-0.00060722;-0.00069755;0.00069696 
0.45232105;79.13246727;-0.00038422;0.00475789;0.31790715;-0.00064107;-0.00000606;0.00075869 
0.42180300;79.55427027;-0.00040814;0.00476942;0.31793383;0.00083002;0.00011871;0.00042317 
0.42750430;79.98177457;-0.00045869;0.00479078;0.31797281;0.00045147;0.00087843;-0.00060418 
0.39653873;80.37831330;-0.00054805;0.00478422;0.31800351;-0.00033486;-0.00031018;-0.00069920 
0.42690182;80.80521512;-0.00058036;0.00478266;0.31804332;-0.00135727;-0.00119770;-0.00006915 
0.39156818;81.19678330;-0.00061316;0.00479756;0.31810018;0.00000184;-0.00012100;-0.00076062 
0.43285942;81.62964272;-0.00063077;0.00481336;0.31809524;-0.00082432;0.00037907;-0.00160862 
0.46808672;82.09772944;-0.00064259;0.00483578;0.31812406;-0.00115187;0.00028186;0.00006409 
0.40681720;82.50454664;-0.00065528;0.00480120;0.31805256;-0.00036654;0.00049380;-0.00057248 
0.40162778;82.90617442;-0.00074156;0.00479206;0.31806532;-0.00031936;0.00008349;-0.00116650 
0.26150250;83.16767693;-0.00066282;0.00478227;0.31811321;-0.00051046;0.00077252;0.00070974 
0.23487306;83.40254998;-0.00069354;0.00469432;0.31807557;0.00024220;-0.00165949;0.00194859 
0.20963287;83.61218286;-0.00075747;0.00470917;0.31804779;0.00062579;-0.00044313;-0.00064517 
0.24998832;83.86217117;-0.00080760;0.00471912;0.31798965;-0.00032424;0.00068771;-0.00444776 
0.22514653;84.08731771;-0.00078505;0.00467726;0.31805125;0.00016529;0.00297378;0.00312301 
0.21458459;84.30190229;-0.00078763;0.00457152;0.31795180;0.00059153;0.00033582;-0.00109340 
0.22987127;84.53177357;-0.00077482;0.00462683;0.31806740;0.00047392;0.00198827;-0.00005169 
0.20443964;84.73621321;-0.00078534;0.00458687;0.31799993;0.00002139;-0.00042715;0.00052165 
0.24565959;84.98187280;-0.00073301;0.00451354;0.31807029;-0.00042143;-0.00146070;-0.00132575 
0.32078099;85.30265379;-0.00074919;0.00453881;0.31805190;-0.00072540;-0.00046115;0.00105529 
